Contrato,Unidade Gestora,Aditivo,Tipo de Contrato,Empresa,Valor,link_id,url,pdf_url_contrato,pdf_file_contrato
003/2019-FMS,Fundo Municipal de Saúde – FMS,Contrato Original,Aquisição de Material,ZEIKE MEDICAL PRODUTOS MEDICOS LTDA,"R$ 152.283,30",1390,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1390,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1390/1552034782.pdf,1552034782.pdf
002/2019-FMS,Fundo Municipal de Saúde – FMS,Contrato Original,Prestação de Serviços,CDR – CLÍNICA DE DOENÇAS RENAIS LTDA,"R$ 1.484.676,00",1373,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1373,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1373/1549730293.pdf,1549730293.pdf
001/2019-FMS,Fundo Municipal de Saúde – FMS,Contrato Original,Prestação de Serviços,CDR – CLÍNICA DE DOENÇAS RENAIS LTDA,"R$ 22.000,00",1372,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1372,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1372/1549722565.pdf,1549722565.pdf
011/2019 SEMINF,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,SILGUI COMÉRCIOS E SERVIÇOS EIRELI,"R$ 490.910,70",1619,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1619,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1619/1576671985.pdf,1576671985.pdf
009/2019 SEMINF,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,ILUMITERRA CONSTRUÇÕES E MONTAGENS LTDA,"R$ 1.214.746,62",1543,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1543,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1543/1570007665.pdf,1570007665.pdf
001/2019 SEMAOB,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,ENGE - WALL CONSTRUÇÕES LTDA,"R$ 1.092.916,16",1491,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1491,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1491/1564056255.pdf,1564056255.pdf
010/2019 -SEMIN,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,MULTIBRASIL - BR CONSTRUÇÕES LTDA - ME,"R$ 144.850,00",1584,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1584,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1584/1573687977.pdf,1573687977.pdf
001/2019 -FMDDD,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,LAURO PEDRO AMBRÓZIO,"R$ 11.700,00",1598,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1598,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1598/1575077923.pdf,1575077923.pdf
004/2019 - SEMI,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,SÃO MARCOS TERRAPLANAGEM E CONSTRUÇÃO LTDA,"R$ 3.033.767,09",1507,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1507,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1507/1566255010.pdf,1566255010.pdf
089/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,INVESTIPLAN COMPUTADORES E SISTEMAS LTDA,"R$ 1.553.496,00",1639,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1639,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1639/1578363044.pdf,1578363044.pdf
088/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,PEDRO JOSÉ DE ALMEIDA NETO,,1636,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1636,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1636/1578152688.pdf,1578152688.pdf
087/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,SANDRA REGINA SEVIDANES RODRIGUES,,1635,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1635,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1635/1578104117.pdf,1578104117.pdf
086/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,JULIANA VETTORAZZO RODRIGUES BARROS,,1634,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1634,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1634/1578101401.pdf,1578101401.pdf
085/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,EDGAR DE CARVALHO JÚNIOR,,1633,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1633,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1633/1578109763.pdf,1578109763.pdf
084/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,ASSAF E ASSAF SONORIZAÇÃO COMERCIO E SERVIÇOS LTDA ME,"R$ 123.740,00",1626,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1626,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1626/1577770384.pdf,1577770384.pdf
083/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,J J PEREIRA MAQUINAS E EQUIPAMENTOS ME,"R$ 21.500,00",1625,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1625,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1625/1577750709.pdf,1577750709.pdf
082/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,PIROEX EIRELI - EPP,"R$ 671.000,00",1624,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1624,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1624/1577434296.pdf,1577434296.pdf
081/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,BRASCONTROL INDÚSTRIA E COMÉRCIO LTDA,"R$ 74.320,00",1620,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1620,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1620/1576876699.pdf,1576876699.pdf
080/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,BRAVUS PRODUÇÕES ARTISTICAS LTDA - ME,"R$ 24.000,00",1610,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1610,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1610/1576039185.pdf,1576039185.pdf
079/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,U.V. BELLO JÚNIOR - ME,"R$ 9.500,00",1609,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1609,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1609/1576049693.pdf,1576049693.pdf
078/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,INFOLITE TECNOLOGIA E SISTEMAS LTDA,"R$ 9.709,00",1608,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1608,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1608/1575993679.pdf,1575993679.pdf
077/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,MAC SERVICES LOCAÇÃO DE VEICULOS LTDA EPP,"R$ 27.000,00",1601,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1601,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1601/1575544733.pdf,1575544733.pdf
076/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,TIPLAN - CONSULTORIA E SERVIÇOS EM INFORMATICA LTDA,"R$ 1.797.600,00",1600,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1600,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1600/1575558672.pdf,1575558672.pdf
075/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,MAC SERVICES LOCAÇÃO DE VEICULOS LTDA EPP,"R$ 27.000,00",1597,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1597,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1597/1574826932.pdf,1574826932.pdf
074/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,SHOPPING DO PISO E DECORAÇÕES DE ESCRITÓRIO LTDA,"R$ 39.940,00",1589,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1589,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1589/1574253902.pdf,1574253902.pdf
073/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,INFOSHORE COMÉRCIO E SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO LTDA ME,"R$ 195.000,00",1588,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1588,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1588/1573729600.pdf,1573729600.pdf
072/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,NEWEASY SOLUÇÕES EM TECNOLOGIA LTDA EPP,"R$ 333.112,80",1587,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1587,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1587/1573721144.pdf,1573721144.pdf
071/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,MEGANET RJ INFORMÁTICA E TELECOMUNICAÇÕES LTDA,"R$ 256.223,16",1586,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1586,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1586/1573753504.pdf,1573753504.pdf
070/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,IMPRENSA OFICIAL DO ESTADO DO RIO DE JANEIRO,"R$ 118.974,24",1585,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1585,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1585/1573698923.pdf,1573698923.pdf
069/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,SHOPPING DO PISO E DECORAÇÕES DE ESCRITÓRIO LTDA,"R$ 9.026,00",1578,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1578,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1578/1573160741.pdf,1573160741.pdf
068/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,CAIXA ECONÔMICA FEDERAL,,1575,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1575,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1575/1572669795.pdf,1572669795.pdf
067/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,SIT MACAÉ TRANSPORTE S/A,"R$ 10.635.401,00",1574,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1574,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1574/1572707010.pdf,1572707010.pdf
066/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,MAC SERVICES LOCAÇÃO DE VEICULOS LTDA EPP,"R$ 81.000,00",1572,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1572,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1572/1572543237.pdf,1572543237.pdf
065/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,MASTER DE CACHOEIRO MÓVEIS E EQUIPAMENTO DE ESCRITÓRIO EIRELI EPP,"R$ 107.425,00",1568,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1568,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1568/1572045487.pdf,1572045487.pdf
064/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,AVANT PROJECT SERVIÇOS E COMÉRCIO LTDA,"R$ 165.200,00",1565,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1565,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1565/1571848022.pdf,1571848022.pdf
063/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,V & F COMERCIO DE PRODUTOS DE INFORMATICA EIRELI,"R$ 125.608,00",1564,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1564,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1564/1571835412.pdf,1571835412.pdf
062/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,DIGRAPEL DISTRIBUIDORA DE PAPEL LTDA EPP,"R$ 90.000,00",1541,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1541,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1541/1571841442.pdf,1571841442.pdf
061/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,MEGANET RJ INFORMÁTICA E TELECOMUNICAÇÕES LTDA,"R$ 92.280,00",1539,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1539,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1539/1569390919.pdf,1569390919.pdf
060/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,CAMPOS MULTICOMERCIAL EIRELI,"R$ 44.181,25",1537,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1537,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1537/1568952601.pdf,1568952601.pdf
059/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,BRASCONTROL INDÚSTRIA E COMÉRCIO LTDA,"R$ 67.500,00",1528,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1528,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1528/1568119676.pdf,1568119676.pdf
058/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,JEVINETWORK COMÉRCIO E SERVIÇOS LTDA EPP,"R$ 2.059.000,00",1514,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1514,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1514/1566654357.pdf,1566654357.pdf
057/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,"NEWEASY SOLUÇÕES EM TECNOLOGIA LTDA EPP,","R$ 283.558,00",1511,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1511,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1511/1566594500.pdf,1566594500.pdf
056/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,H. BOY OTZ JUNIOR COMÉRCIO E SERVIÇOS ME,"R$ 199.357,20",1510,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1510,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1510/1566610404.pdf,1566610404.pdf
055/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,ECT - EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS.,"R$ 34.943,18",1513,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1513,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1513/1566639416.pdf,1566639416.pdf
054/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,L L C COMERCIO E EMPREENDIMENTOS EIRELI ME,"R$ 128.999,52",1501,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1501,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1501/1565284839.pdf,1565284839.pdf
053/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,MAC SERVICES LOCAÇÃO DE VEICULOS LTDA EPP,"R$ 189.000,00",1497,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1497,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1497/1565070178.pdf,1565070178.pdf
052/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,ATIVA CONTROLE AMBIENTAL LTDA,"R$ 9.065,35",1496,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1496,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1496/1565113861.pdf,1565113861.pdf
051/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,ITAÚ UNIBANCO S.A,"R$ 42.010.000,00",1485,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1485,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1485/1562896654.pdf,1562896654.pdf
050/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,IMPRENSA NACIONAL,"R$ 166.364,66",1486,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1486,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1486/1562948486.pdf,1562948486.pdf
049/2019,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,CONPLAN EMPREENDIMENTO E SERVIÇOS LTDA,"R$ 148.048,79",1480,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1480,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1480/1562675783.pdf,1562675783.pdf
048/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,DSOARES EMPREENDIMENTOS E CONSTRUÇÕES EIRELI - EPP,"R$ 475.574,20",1479,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1479,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1479/1562599958.pdf,1562599958.pdf
047/2019,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,INTER-SEA CONSTRUÇÕES E EMPREENDIMENTOS LTDA,"R$ 129.084,69",1474,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1474,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1474/1561834435.pdf,1561834435.pdf
046/2019,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,CONPLAN EMPREENDIMENTO E SERVIÇOS LTDA,"R$ 2.024.281,88",1466,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1466,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1466/1560861162.pdf,1560861162.pdf
046/2019,Prefeitura Municipal de Macaé,1º Aditivo,Obras e Serviços de Engenharia,CONPLAN EMPREENDIMENTOS E SERVIÇOS LTDA ME,"R$ 2.860.108,02",1641,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1641,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1641/1578627708.pdf,1578627708.pdf
045/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,PUBLIKÁ 7 PUBLICIDADE E COMUNICAÇÃO LTDA,"R$ 6.000.000,00",1465,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1465,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1465/1560413565.pdf,1560413565.pdf
044/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,E. J. I. FIEL TURISMO LTDA ME,"R$ 903.528,96",1462,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1462,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1462/1559916972.pdf,1559916972.pdf
043/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,MAC SERVICES LOCAÇÃO DE VEICULOS LTDA EPP,"R$ 189.000,00",1459,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1459,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1459/1559724267.pdf,1559724267.pdf
042/2019,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,AA TERRA LOCACOES,"R$ 130.800,00",1453,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1453,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1453/1559056177.pdf,1559056177.pdf
041/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,V & F COMERCIO DE PRODUTOS DE INFORMATICA EIRELI,"R$ 19.314,00",1452,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1452,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1452/1559052955.pdf,1559052955.pdf
040/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,MULTI IMPORTADORA & EXPORTADORA LTDA,"R$ 6.009,00",1447,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1447,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1447/1558550691.pdf,1558550691.pdf
039/2019,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,V & F COMERCIO DE PRODUTOS DE INFORMATICA EIRELI,"R$ 30.044,00",1448,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1448,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1448/1558627443.pdf,1558627443.pdf
038/2019,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,P.P.E CONSTRUÇÃO CIVIL EIRELI,"R$ 471.986,42",1455,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1455,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1455/1559232795.pdf,1559232795.pdf
